Transcript	Gene
ENST00000661347.1	ENSG00000286576.1
ENST00000552996.1	ENSG00000257235.1
ENST00000549532.1	ENSG00000257400.1
ENST00000435070.7	ENSG00000111605.18
ENST00000550075.5	ENSG00000111605.18
ENST00000456847.7	ENSG00000111605.18
ENST00000650046.1	ENSG00000111605.18
ENST00000266679.8	ENSG00000111605.18
ENST00000550987.5	ENSG00000111605.18
ENST00000551516.1	ENSG00000111605.18
ENST00000547486.1	ENSG00000111605.18
ENST00000551029.1	ENSG00000258035.2
ENST00000550759.1	ENSG00000258035.2
ENST00000669622.1	ENSG00000258035.2
ENST00000659763.1	ENSG00000258035.2
ENST00000550293.1	ENSG00000257802.1
ENST00000551941.1	ENSG00000258365.1
ENST00000547927.1	ENSG00000258365.1
ENST00000550979.1	ENSG00000258016.1
ENST00000542626.1	ENSG00000256917.1
ENST00000525971.6	ENSG00000133640.20
ENST00000529408.1	ENSG00000133640.20
ENST00000393212.7	ENSG00000133640.20
ENST00000393217.7	ENSG00000133640.20
ENST00000533414.1	ENSG00000133640.20
ENST00000528777.3	ENSG00000133640.20
ENST00000526363.1	ENSG00000133640.20
ENST00000602731.2	ENSG00000133640.20
ENST00000552017.1	ENSG00000257666.1
ENST00000440835.6	ENSG00000153233.13
ENST00000537619.6	ENSG00000153233.13
ENST00000551219.5	ENSG00000153233.13
ENST00000547752.5	ENSG00000153233.13
ENST00000283228.7	ENSG00000153233.13
ENST00000342084.8	ENSG00000153233.13
ENST00000549308.5	ENSG00000153233.13
ENST00000549107.5	ENSG00000153233.13
ENST00000548220.1	ENSG00000153233.13
ENST00000550661.1	ENSG00000153233.13
ENST00000378778.5	ENSG00000153233.13
ENST00000425354.7	ENSG00000172819.17
ENST00000338561.9	ENSG00000172819.17
ENST00000543726.1	ENSG00000172819.17
ENST00000543762.5	ENSG00000172819.17
ENST00000550265.5	ENSG00000172819.17
ENST00000548317.1	ENSG00000172819.17
ENST00000551580.1	ENSG00000172819.17
ENST00000548284.1	ENSG00000172819.17
ENST00000546717.1	ENSG00000172819.17
ENST00000551158.5	ENSG00000172819.17
ENST00000550362.5	ENSG00000172819.17
ENST00000550721.5	ENSG00000172819.17
ENST00000550350.5	ENSG00000172819.17
ENST00000551501.5	ENSG00000172819.17
ENST00000546377.1	ENSG00000172819.17
ENST00000549859.1	ENSG00000172819.17
ENST00000552901.1	ENSG00000172819.17
ENST00000394426.5	ENSG00000172819.17
ENST00000551257.1	ENSG00000258303.1
ENST00000261267.7	ENSG00000090382.7
ENST00000549690.1	ENSG00000090382.7
ENST00000548839.1	ENSG00000090382.7
ENST00000550042.2	ENSG00000067798.16
ENST00000549464.5	ENSG00000067798.16
ENST00000536525.6	ENSG00000067798.16
ENST00000397909.7	ENSG00000067798.16
ENST00000549369.5	ENSG00000067798.16
ENST00000551277.1	ENSG00000067798.16
ENST00000547725.1	ENSG00000067798.16
ENST00000550503.1	ENSG00000067798.16
ENST00000550673.1	ENSG00000067798.16
ENST00000644176.1	ENSG00000067798.16
ENST00000552895.5	ENSG00000067798.16
ENST00000550788.1	ENSG00000067798.16
ENST00000548948.5	ENSG00000067798.16
ENST00000552300.1	ENSG00000067798.16
ENST00000551162.1	ENSG00000067798.16
ENST00000547884.1	ENSG00000067798.16
ENST00000674096.1	ENSG00000175782.11
ENST00000673712.1	ENSG00000175782.11
ENST00000319429.7	ENSG00000175782.11
ENST00000398004.4	ENSG00000175782.11
ENST00000431174.2	ENSG00000175782.11
ENST00000538043.1	ENSG00000175782.11
ENST00000399333.4	ENSG00000175782.11
ENST00000551346.2	ENSG00000166211.8
ENST00000604477.1	ENSG00000271496.1
ENST00000551995.1	ENSG00000258048.1
ENST00000546936.2	ENSG00000258162.4
ENST00000652105.1	ENSG00000258162.4
ENST00000550272.1	ENSG00000258162.4
ENST00000656478.1	ENSG00000258162.4
ENST00000666472.1	ENSG00000258162.4
ENST00000671127.1	ENSG00000258162.4
ENST00000665004.1	ENSG00000258162.4
ENST00000669351.1	ENSG00000258162.4
ENST00000549363.2	ENSG00000258336.2
ENST00000549762.1	ENSG00000257434.1
ENST00000550049.1	ENSG00000257434.1
ENST00000547040.1	ENSG00000257434.1
ENST00000543111.5	ENSG00000185958.10
ENST00000539751.1	ENSG00000185958.10
ENST00000327337.6	ENSG00000185958.10
ENST00000543096.5	ENSG00000185958.10
ENST00000551284.1	ENSG00000257256.1
ENST00000551218.1	ENSG00000258357.1
ENST00000619055.1	ENSG00000277130.1
ENST00000316824.4	ENSG00000180318.4
ENST00000548187.1	ENSG00000197651.4
ENST00000358859.3	ENSG00000197651.4
ENST00000549707.1	ENSG00000197651.4
ENST00000548802.1	ENSG00000258064.1
ENST00000252244.3	ENSG00000167768.4
ENST00000548765.1	ENSG00000167768.4
ENST00000550711.1	ENSG00000171310.11
ENST00000547956.1	ENSG00000171310.11
ENST00000549260.5	ENSG00000171310.11
ENST00000303694.6	ENSG00000171310.11
ENST00000546689.1	ENSG00000171310.11
ENST00000549016.1	ENSG00000171310.11
ENST00000548895.1	ENSG00000257818.1
ENST00000551918.1	ENSG00000257202.1
ENST00000535885.1	ENSG00000256355.1
ENST00000549620.5	ENSG00000066084.13
ENST00000301180.10	ENSG00000066084.13
ENST00000546719.1	ENSG00000066084.13
ENST00000552328.1	ENSG00000066084.13
ENST00000546732.1	ENSG00000066084.13
ENST00000464143.2	ENSG00000242922.2
ENST00000353364.7	ENSG00000135655.16
ENST00000549523.5	ENSG00000135655.16
ENST00000280377.10	ENSG00000135655.16
ENST00000550632.5	ENSG00000135655.16
ENST00000312635.10	ENSG00000135655.16
ENST00000548524.5	ENSG00000135655.16
ENST00000546718.5	ENSG00000135655.16
ENST00000551206.5	ENSG00000135655.16
ENST00000537297.2	ENSG00000135655.16
ENST00000549237.5	ENSG00000135655.16
ENST00000548836.1	ENSG00000135655.16
ENST00000546694.1	ENSG00000135655.16
ENST00000552997.1	ENSG00000135655.16
ENST00000547317.5	ENSG00000135655.16
ENST00000549268.1	ENSG00000135655.16
ENST00000549415.1	ENSG00000135655.16
ENST00000548620.1	ENSG00000135655.16
ENST00000552346.1	ENSG00000135655.16
ENST00000549101.1	ENSG00000135655.16
ENST00000333850.4	ENSG00000139287.13
ENST00000546576.1	ENSG00000139287.13
ENST00000550403.5	ENSG00000139287.13
ENST00000547348.5	ENSG00000139287.13
ENST00000551074.5	ENSG00000139287.13
ENST00000547278.1	ENSG00000139287.13
ENST00000547032.1	ENSG00000257580.1
ENST00000546601.1	ENSG00000288530.1
ENST00000435879.2	ENSG00000240087.3
ENST00000552377.5	ENSG00000133773.12
ENST00000256151.8	ENSG00000133773.12
ENST00000550589.1	ENSG00000133773.12
ENST00000548126.1	ENSG00000133773.12
ENST00000547758.1	ENSG00000133773.12
ENST00000552606.1	ENSG00000133773.12
ENST00000552412.1	ENSG00000133773.12
ENST00000550578.1	ENSG00000257790.1
ENST00000535225.6	ENSG00000050438.17
ENST00000615370.1	ENSG00000050438.17
ENST00000547697.6	ENSG00000050438.17
ENST00000604314.5	ENSG00000050438.17
ENST00000548352.5	ENSG00000050438.17
ENST00000453097.7	ENSG00000050438.17
ENST00000548811.5	ENSG00000050438.17
ENST00000546497.1	ENSG00000050438.17
ENST00000319957.10	ENSG00000050438.17
ENST00000514353.7	ENSG00000050438.17
ENST00000551071.5	ENSG00000050438.17
ENST00000552001.1	ENSG00000050438.17
ENST00000550211.1	ENSG00000050438.17
ENST00000546663.1	ENSG00000050438.17
ENST00000548616.1	ENSG00000050438.17
ENST00000546872.1	ENSG00000050438.17
ENST00000546875.1	ENSG00000050438.17
ENST00000358657.7	ENSG00000050438.17
ENST00000545606.6	ENSG00000111530.13
ENST00000541058.1	ENSG00000111530.13
ENST00000539109.1	ENSG00000111530.13
ENST00000539434.1	ENSG00000111530.13
ENST00000540525.1	ENSG00000111530.13
ENST00000535146.1	ENSG00000111530.13
ENST00000540319.5	ENSG00000111530.13
ENST00000544619.1	ENSG00000111530.13
ENST00000549335.5	ENSG00000136010.14
ENST00000258494.14	ENSG00000136010.14
ENST00000652515.1	ENSG00000136010.14
ENST00000552270.1	ENSG00000136010.14
ENST00000548418.1	ENSG00000136010.14
ENST00000552427.1	ENSG00000136010.14
ENST00000550088.1	ENSG00000136010.14
ENST00000229179.9	ENSG00000111581.10
ENST00000540453.5	ENSG00000111581.10
ENST00000535333.5	ENSG00000111581.10
ENST00000537598.5	ENSG00000111581.10
ENST00000535718.5	ENSG00000111581.10
ENST00000539906.5	ENSG00000111581.10
ENST00000538549.1	ENSG00000111581.10
ENST00000545140.1	ENSG00000111581.10
ENST00000539373.1	ENSG00000111581.10
ENST00000537662.1	ENSG00000111581.10
ENST00000538993.1	ENSG00000111581.10
ENST00000401003.3	ENSG00000111581.10
ENST00000378905.6	ENSG00000111581.10
ENST00000551896.5	ENSG00000167780.12
ENST00000301466.8	ENSG00000167780.12
ENST00000542365.1	ENSG00000167780.12
ENST00000551366.2	ENSG00000258375.2
ENST00000548469.1	ENSG00000258044.1
ENST00000481005.2	ENSG00000241825.2
ENST00000228741.8	ENSG00000111145.8
ENST00000547249.1	ENSG00000111145.8
ENST00000552142.5	ENSG00000111145.8
ENST00000547860.1	ENSG00000111145.8
ENST00000549985.1	ENSG00000111145.8
ENST00000549529.1	ENSG00000111145.8
ENST00000549155.6	ENSG00000151572.18
ENST00000644049.1	ENSG00000151572.18
ENST00000551148.1	ENSG00000151572.18
ENST00000546991.1	ENSG00000151572.18
ENST00000392979.7	ENSG00000151572.18
ENST00000392977.8	ENSG00000151572.18
ENST00000549234.1	ENSG00000151572.18
ENST00000548940.1	ENSG00000151572.18
ENST00000550015.1	ENSG00000151572.18
ENST00000651075.1	ENSG00000286259.1
ENST00000343958.9	ENSG00000180263.14
ENST00000548069.5	ENSG00000180263.14
ENST00000451107.3	ENSG00000180263.14
ENST00000546711.5	ENSG00000180263.14
ENST00000551521.5	ENSG00000180263.14
ENST00000549499.1	ENSG00000180263.14
ENST00000550368.1	ENSG00000180263.14
ENST00000548900.1	ENSG00000257764.2
ENST00000549710.1	ENSG00000257515.1
ENST00000550514.5	ENSG00000196091.15
ENST00000547405.5	ENSG00000196091.15
ENST00000452455.6	ENSG00000196091.15
ENST00000547627.5	ENSG00000196091.15
ENST00000392934.7	ENSG00000196091.15
ENST00000547509.5	ENSG00000196091.15
ENST00000361685.6	ENSG00000196091.15
ENST00000550501.3	ENSG00000196091.15
ENST00000549145.5	ENSG00000196091.15
ENST00000361466.7	ENSG00000196091.15
ENST00000553190.5	ENSG00000196091.15
ENST00000545503.6	ENSG00000196091.15
ENST00000536007.5	ENSG00000196091.15
ENST00000541119.5	ENSG00000196091.15
ENST00000551300.5	ENSG00000196091.15
ENST00000550270.1	ENSG00000196091.15
ENST00000552198.5	ENSG00000196091.15
ENST00000673861.1	ENSG00000196091.15
ENST00000550312.5	ENSG00000196091.15
ENST00000548834.1	ENSG00000196091.15
ENST00000550812.1	ENSG00000196091.15
ENST00000548298.5	ENSG00000196091.15
ENST00000548532.5	ENSG00000196091.15
ENST00000549608.1	ENSG00000196091.15
ENST00000550506.2	ENSG00000257747.2
ENST00000660121.1	ENSG00000257747.2
ENST00000307241.5	ENSG00000236349.1
ENST00000261211.8	ENSG00000059758.8
ENST00000543119.6	ENSG00000059758.8
ENST00000542666.5	ENSG00000059758.8
ENST00000548422.1	ENSG00000059758.8
ENST00000550971.5	ENSG00000059758.8
ENST00000549899.1	ENSG00000059758.8
ENST00000551484.1	ENSG00000059758.8
ENST00000553042.1	ENSG00000059758.8
ENST00000551816.5	ENSG00000059758.8
ENST00000552496.5	ENSG00000059758.8
ENST00000548734.1	ENSG00000059758.8
ENST00000552262.1	ENSG00000059758.8
ENST00000494902.1	ENSG00000241917.1
ENST00000312143.11	ENSG00000174600.14
ENST00000552995.5	ENSG00000174600.14
ENST00000550402.6	ENSG00000174600.14
ENST00000550573.5	ENSG00000174600.14
ENST00000549466.1	ENSG00000174600.14
ENST00000412676.5	ENSG00000174600.14
ENST00000538761.5	ENSG00000120860.11
ENST00000240079.11	ENSG00000120860.11
ENST00000544341.5	ENSG00000120860.11
ENST00000545679.5	ENSG00000120860.11
ENST00000540536.5	ENSG00000120860.11
ENST00000535501.5	ENSG00000120860.11
ENST00000536197.5	ENSG00000120860.11
ENST00000542923.1	ENSG00000120860.11
ENST00000539515.5	ENSG00000120860.11
ENST00000541569.5	ENSG00000120860.11
ENST00000500685.6	ENSG00000120860.11
ENST00000326351.11	ENSG00000120860.11
ENST00000536930.1	ENSG00000120860.11
ENST00000540219.1	ENSG00000256614.1
ENST00000299314.12	ENSG00000111670.16
ENST00000549738.5	ENSG00000111670.16
ENST00000550718.1	ENSG00000111670.16
ENST00000549194.1	ENSG00000111670.16
ENST00000552009.1	ENSG00000111670.16
ENST00000549940.5	ENSG00000111670.16
ENST00000552681.1	ENSG00000111670.16
ENST00000550352.1	ENSG00000111670.16
ENST00000647144.1	ENSG00000111670.16
ENST00000392919.4	ENSG00000111670.16
ENST00000549165.1	ENSG00000111670.16
ENST00000548110.1	ENSG00000257609.1
ENST00000261208.8	ENSG00000084110.11
ENST00000544080.6	ENSG00000084110.11
ENST00000538703.5	ENSG00000084110.11
ENST00000546999.5	ENSG00000084110.11
ENST00000548808.1	ENSG00000084110.11
ENST00000548636.1	ENSG00000084110.11
ENST00000552509.5	ENSG00000084110.11
ENST00000551562.1	ENSG00000084110.11
ENST00000549376.1	ENSG00000084110.11
ENST00000546579.1	ENSG00000084110.11
ENST00000541929.5	ENSG00000084110.11
ENST00000551916.1	ENSG00000257528.1
ENST00000341809.8	ENSG00000189182.10
ENST00000553168.1	ENSG00000189182.10
ENST00000550823.1	ENSG00000189182.10
ENST00000266754.9	ENSG00000139354.11
ENST00000547754.6	ENSG00000139354.11
ENST00000547739.1	ENSG00000139354.11
ENST00000550295.1	ENSG00000139354.11
ENST00000537247.5	ENSG00000139354.11
ENST00000548113.1	ENSG00000139354.11
ENST00000548067.1	ENSG00000139354.11
ENST00000552854.1	ENSG00000139354.11
ENST00000539410.2	ENSG00000139354.11
ENST00000549161.5	ENSG00000257467.6
ENST00000550138.5	ENSG00000257467.6
ENST00000552534.5	ENSG00000257467.6
ENST00000551699.5	ENSG00000257467.6
ENST00000550938.5	ENSG00000257467.6
ENST00000550999.5	ENSG00000257467.6
ENST00000553197.5	ENSG00000257467.6
ENST00000551401.5	ENSG00000257467.6
ENST00000550302.5	ENSG00000257467.6
ENST00000547762.1	ENSG00000257467.6
ENST00000654866.1	ENSG00000257467.6
ENST00000343028.9	ENSG00000064115.11
ENST00000544179.1	ENSG00000064115.11
ENST00000545344.5	ENSG00000064115.11
ENST00000545303.5	ENSG00000064115.11
ENST00000537406.1	ENSG00000064115.11
ENST00000535260.5	ENSG00000064115.11
ENST00000543882.5	ENSG00000064115.11
ENST00000541081.1	ENSG00000064115.11
ENST00000542667.5	ENSG00000064115.11
ENST00000543655.5	ENSG00000064115.11
ENST00000535819.1	ENSG00000064115.11
ENST00000543803.5	ENSG00000064115.11
ENST00000542019.1	ENSG00000064115.11
ENST00000539741.5	ENSG00000064115.11
ENST00000543088.5	ENSG00000064115.11
ENST00000535423.5	ENSG00000064115.11
ENST00000512808.2	ENSG00000064115.11
ENST00000545600.1	ENSG00000064115.11
ENST00000539399.1	ENSG00000064115.11
ENST00000604017.1	ENSG00000271382.1
ENST00000485945.1	ENSG00000243071.1
ENST00000480924.3	ENSG00000242850.3
ENST00000299300.11	ENSG00000166226.13
ENST00000546859.5	ENSG00000166226.13
ENST00000549933.5	ENSG00000166226.13
ENST00000550455.5	ENSG00000166226.13
ENST00000550638.5	ENSG00000166226.13
ENST00000551620.5	ENSG00000166226.13
ENST00000551899.5	ENSG00000166226.13
ENST00000544368.6	ENSG00000166226.13
ENST00000550010.5	ENSG00000166226.13
ENST00000543146.2	ENSG00000166226.13
ENST00000548787.1	ENSG00000166226.13
ENST00000546850.1	ENSG00000166226.13
ENST00000553169.1	ENSG00000166226.13
ENST00000550653.1	ENSG00000166226.13
ENST00000258530.8	ENSG00000136044.12
ENST00000547439.5	ENSG00000136044.12
ENST00000539978.6	ENSG00000136044.12
ENST00000547790.1	ENSG00000136044.12
ENST00000546731.1	ENSG00000136044.12
ENST00000551662.5	ENSG00000136044.12
ENST00000553109.1	ENSG00000136044.12
ENST00000548425.1	ENSG00000136044.12
ENST00000547809.5	ENSG00000136044.12
ENST00000552945.1	ENSG00000136044.12
ENST00000549573.5	ENSG00000136044.12
ENST00000549974.5	ENSG00000136044.12
ENST00000550648.1	ENSG00000136044.12
ENST00000546768.1	ENSG00000136044.12
ENST00000553097.5	ENSG00000136044.12
ENST00000549056.1	ENSG00000136044.12
ENST00000552501.1	ENSG00000258359.1
ENST00000544710.1	ENSG00000256325.1
ENST00000261226.9	ENSG00000057704.13
ENST00000551457.1	ENSG00000057704.13
ENST00000548918.1	ENSG00000057704.13
ENST00000552239.1	ENSG00000057704.13
ENST00000543442.1	ENSG00000237766.2
ENST00000630062.1	ENSG00000258102.5
ENST00000547114.3	ENSG00000258102.5
ENST00000625301.1	ENSG00000258102.5
ENST00000556529.4	ENSG00000258102.5
ENST00000547580.1	ENSG00000257169.1
ENST00000541551.1	ENSG00000256678.1
ENST00000398675.8	ENSG00000151233.11
ENST00000280876.6	ENSG00000151233.11
ENST00000553000.1	ENSG00000257979.1
ENST00000261263.5	ENSG00000080371.6
ENST00000358546.3	ENSG00000080371.6
ENST00000547246.1	ENSG00000080371.6
ENST00000552686.1	ENSG00000080371.6
ENST00000548728.1	ENSG00000257629.1
ENST00000658571.1	ENSG00000287957.1
ENST00000546696.1	ENSG00000257519.1
ENST00000546669.1	ENSG00000257128.1
ENST00000550676.1	ENSG00000257855.1
ENST00000547876.1	ENSG00000257517.1
ENST00000546484.1	ENSG00000258193.1
ENST00000548294.1	ENSG00000257360.1
ENST00000546816.5	ENSG00000165972.13
ENST00000549876.5	ENSG00000165972.13
ENST00000344280.8	ENSG00000165972.13
ENST00000548771.1	ENSG00000165972.13
ENST00000546947.5	ENSG00000165972.13
ENST00000546803.5	ENSG00000165972.13
ENST00000549752.1	ENSG00000165972.13
ENST00000546386.1	ENSG00000165972.13
ENST00000552332.1	ENSG00000257325.1
ENST00000349394.6	ENSG00000182379.10
ENST00000556415.1	ENSG00000182379.10
ENST00000555154.1	ENSG00000182379.10
ENST00000341259.7	ENSG00000111252.11
ENST00000550925.2	ENSG00000111252.11
ENST00000538307.1	ENSG00000111252.11
ENST00000416904.5	ENSG00000139651.11
ENST00000552593.1	ENSG00000139651.11
ENST00000549739.1	ENSG00000139651.11
ENST00000551514.1	ENSG00000139651.11
ENST00000548943.1	ENSG00000257611.1
ENST00000547380.2	ENSG00000257803.2
ENST00000660105.1	ENSG00000257761.3
ENST00000546725.1	ENSG00000196243.5
ENST00000550884.2	ENSG00000258358.2
ENST00000548884.5	ENSG00000012504.15
ENST00000649582.1	ENSG00000012504.15
ENST00000392986.8	ENSG00000012504.15
ENST00000321046.9	ENSG00000012504.15
ENST00000549996.5	ENSG00000012504.15
ENST00000648861.1	ENSG00000012504.15
ENST00000546380.1	ENSG00000012504.15
ENST00000548621.2	ENSG00000012504.15
ENST00000551379.5	ENSG00000012504.15
ENST00000188403.7	ENSG00000012504.15
ENST00000551184.1	ENSG00000012504.15
ENST00000496249.1	ENSG00000239201.1
ENST00000650941.1	ENSG00000286056.1
ENST00000547000.1	ENSG00000258033.1
ENST00000498788.1	ENSG00000244266.1
ENST00000549313.1	ENSG00000258183.6
ENST00000549470.5	ENSG00000258183.6
ENST00000548172.1	ENSG00000258183.6
ENST00000658748.1	ENSG00000258183.6
ENST00000670390.1	ENSG00000258183.6
ENST00000658788.1	ENSG00000258183.6
ENST00000549005.1	ENSG00000257300.1
ENST00000393249.6	ENSG00000091039.17
ENST00000261183.8	ENSG00000091039.17
ENST00000393250.8	ENSG00000091039.17
ENST00000548485.1	ENSG00000091039.17
ENST00000547540.5	ENSG00000091039.17
ENST00000546946.5	ENSG00000091039.17
ENST00000552586.1	ENSG00000091039.17
ENST00000548535.1	ENSG00000091039.17
ENST00000550865.1	ENSG00000091039.17
ENST00000548341.5	ENSG00000091039.17
ENST00000553139.5	ENSG00000091039.17
ENST00000549570.5	ENSG00000091039.17
ENST00000550628.5	ENSG00000091039.17
ENST00000549646.5	ENSG00000091039.17
ENST00000551927.5	ENSG00000091039.17
ENST00000547544.5	ENSG00000091039.17
ENST00000552178.1	ENSG00000091039.17
ENST00000611266.4	ENSG00000091039.17
ENST00000548946.1	ENSG00000177889.10
ENST00000318066.7	ENSG00000177889.10
ENST00000550657.1	ENSG00000177889.10
ENST00000549833.1	ENSG00000177889.10
ENST00000549490.1	ENSG00000177889.10
ENST00000552442.1	ENSG00000177889.10
ENST00000547460.1	ENSG00000258205.1
ENST00000549373.1	ENSG00000258337.1
ENST00000266483.7	ENSG00000139133.7
ENST00000538927.1	ENSG00000139133.7
ENST00000541178.1	ENSG00000139133.7
ENST00000541875.1	ENSG00000139133.7
ENST00000547654.5	ENSG00000139218.18
ENST00000550629.1	ENSG00000139218.18
ENST00000369367.8	ENSG00000139218.18
ENST00000465950.5	ENSG00000139218.18
ENST00000549162.5	ENSG00000139218.18
ENST00000550893.2	ENSG00000139218.18
ENST00000547950.1	ENSG00000139218.18
ENST00000547018.5	ENSG00000139218.18
ENST00000484275.1	ENSG00000139218.18
ENST00000546534.1	ENSG00000139218.18
ENST00000551391.1	ENSG00000139218.18
ENST00000266589.10	ENSG00000139218.18
ENST00000395454.6	ENSG00000139218.18
ENST00000395453.2	ENSG00000139218.18
ENST00000474828.1	ENSG00000139218.18
ENST00000548740.1	ENSG00000258272.1
ENST00000550105.1	ENSG00000257146.1
ENST00000644434.1	ENSG00000285030.1
ENST00000258526.9	ENSG00000136040.9
ENST00000546733.1	ENSG00000136040.9
ENST00000551850.1	ENSG00000136040.9
ENST00000546659.1	ENSG00000136040.9
ENST00000549810.1	ENSG00000136040.9
ENST00000549217.5	ENSG00000136040.9
ENST00000550080.5	ENSG00000136040.9
ENST00000547057.5	ENSG00000136040.9
ENST00000551495.1	ENSG00000136040.9
ENST00000545312.1	ENSG00000136040.9
ENST00000549187.1	ENSG00000136040.9
ENST00000604396.1	ENSG00000271379.1
ENST00000549251.1	ENSG00000257642.1
ENST00000603439.1	ENSG00000271579.1
ENST00000228641.4	ENSG00000111046.4
ENST00000535095.5	ENSG00000111142.14
ENST00000323666.10	ENSG00000111142.14
ENST00000546753.5	ENSG00000111142.14
ENST00000261220.13	ENSG00000111142.14
ENST00000549502.5	ENSG00000111142.14
ENST00000553151.5	ENSG00000111142.14
ENST00000550777.5	ENSG00000111142.14
ENST00000551840.5	ENSG00000111142.14
ENST00000549136.1	ENSG00000111142.14
ENST00000549808.1	ENSG00000111142.14
ENST00000546478.1	ENSG00000111142.14
ENST00000641654.1	ENSG00000061987.16
ENST00000393630.8	ENSG00000061987.16
ENST00000546600.5	ENSG00000061987.16
ENST00000549378.5	ENSG00000061987.16
ENST00000547095.5	ENSG00000061987.16
ENST00000552738.5	ENSG00000061987.16
ENST00000393629.6	ENSG00000061987.16
ENST00000552115.5	ENSG00000061987.16
ENST00000549286.1	ENSG00000061987.16
ENST00000551307.5	ENSG00000061987.16
ENST00000547287.1	ENSG00000061987.16
